prior,forced posterior,choose posterior
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.33333333333333326,0.33333333333333326
0.3333333333333333,0.33333333333333326,0.33333333333333326
0.3333333333333333,0.3333333333333332,0.3333333333333332
0.3333333333333333,0.3333333333333332,0.3333333333333332
0.3333333333333333,0.3333333333333332,0.3333333333333332
0.3333333333333333,0.33333333333333315,0.3333333333333332
0.3333333333333333,0.33333333333333315,0.33333333333333315
0.3333333333333333,0.33333333333333315,0.33333333333333315
0.3333333333333333,0.3333333333333331,0.3333333333333331
0.3333333333333333,0.33333333333333304,0.33333333333333304
0.3333333333333333,0.33333333333333304,0.33333333333333304
0.3333333333333333,0.33333333333333304,0.33333333333333304
0.3333333333333333,0.333333333333333,0.333333333333333
0.3333333333333333,0.333333333333333,0.333333333333333
0.3333333333333333,0.3333333333333329,0.3333333333333329
0.3333333333333333,0.333333333333333,0.333333333333333
0.3333333333333333,0.3333333333333329,0.3333333333333329
0.3333333333333333,0.33333333333333287,0.33333333333333287
0.3333333333333333,0.3333333333333329,0.3333333333333329
0.3333333333333333,0.3333333333333329,0.3333333333333329
0.3333333333333333,0.3333333333333329,0.3333333333333329
0.3333333333333333,0.33333333333333287,0.33333333333333287
0.3333333333333333,0.33333333333333287,0.33333333333333287
0.3333333333333333,0.33333333333333287,0.33333333333333287
0.3333333333333333,0.33333333333333287,0.33333333333333287
0.3333333333333333,0.3333333333333327,0.33333333333333276
0.3333333333333333,0.3333333333333327,0.3333333333333327
0.3333333333333333,0.33333333333333276,0.33333333333333276
0.3333333333333333,0.33333333333333276,0.33333333333333276
0.3333333333333333,0.3333333333333327,0.3333333333333327
0.3333333333333333,0.33333333333333276,0.33333333333333276
0.3333333333333333,0.33333333333333265,0.33333333333333265
0.3333333333333333,0.33333333333333276,0.33333333333333276
0.3333333333333333,0.3333333333333327,0.3333333333333327
0.3333333333333333,0.3333333333333327,0.33333333333333265
0.3333333333333333,0.3333333333333327,0.3333333333333327
0.3333333333333333,0.3333333333333326,0.33333333333333265
0.3333333333333333,0.33333333333333254,0.3333333333333326
0.3333333333333333,0.33333333333333254,0.33333333333333254
0.3333333333333333,0.33333333333333254,0.33333333333333254
0.3333333333333333,0.33333333333333254,0.33333333333333254
0.3333333333333333,0.3333333333333325,0.3333333333333325
0.3333333333333333,0.3333333333333325,0.3333333333333325
0.3333333333333333,0.3333333333333324,0.3333333333333324
0.3333333333333333,0.3333333333333324,0.3333333333333325
0.3333333333333333,0.3333333333333324,0.3333333333333324
0.3333333333333333,0.3333333333333323,0.3333333333333323
0.3333333333333333,0.3333333333333325,0.3333333333333324
0.3333333333333333,0.3333333333333324,0.3333333333333324
0.3333333333333333,0.33333333333333237,0.3333333333333324
0.3333333333333333,0.33333333333333237,0.33333333333333237
0.3333333333333333,0.33333333333333226,0.33333333333333226
0.3333333333333333,0.33333333333333226,0.33333333333333226
0.3333333333333333,0.3333333333333323,0.3333333333333323
0.3333333333333333,0.33333333333333226,0.33333333333333226
0.3333333333333333,0.33333333333333226,0.33333333333333226
0.3333333333333333,0.3333333333333322,0.3333333333333322
0.3333333333333333,0.33333333333333215,0.33333333333333215
0.3333333333333333,0.3333333333333322,0.3333333333333322
0.3333333333333333,0.3333333333333322,0.3333333333333322
0.3333333333333333,0.3333333333333322,0.3333333333333322
0.3333333333333333,0.33333333333333215,0.33333333333333215
0.3333333333333333,0.33333333333333215,0.33333333333333215
0.3333333333333333,0.3333333333333321,0.3333333333333321
0.3333333333333333,0.3333333333333321,0.3333333333333321
0.3333333333333333,0.33333333333333204,0.33333333333333204
0.3333333333333333,0.3333333333333321,0.33333333333333204
0.3333333333333333,0.33333333333333204,0.33333333333333204
0.3333333333333333,0.3333333333333319,0.3333333333333319
0.3333333333333333,0.33333333333333204,0.333333333333332
0.3333333333333333,0.333333333333332,0.333333333333332
0.3333333333333333,0.333333333333332,0.333333333333332
0.3333333333333333,0.33333333333333204,0.33333333333333204
0.3333333333333333,0.3333333333333318,0.3333333333333318
0.3333333333333333,0.3333333333333318,0.3333333333333318
0.3333333333333333,0.33333333333333187,0.33333333333333187
0.3333333333333333,0.33333333333333187,0.33333333333333187
0.3333333333333333,0.3333333333333318,0.33333333333333176
0.3333333333333333,0.3333333333333318,0.3333333333333318
0.3333333333333333,0.3333333333333318,0.33333333333333176
0.3333333333333333,0.3333333333333318,0.3333333333333318
0.3333333333333333,0.33333333333333187,0.33333333333333187
0.3333333333333333,0.33333333333333176,0.33333333333333176
0.3333333333333333,0.33333333333333187,0.33333333333333187
0.3333333333333333,0.3333333333333317,0.3333333333333317
0.3333333333333333,0.33333333333333165,0.33333333333333165
0.3333333333333333,0.33333333333333154,0.33333333333333154
0.3333333333333333,0.3333333333333317,0.3333333333333317
0.3333333333333333,0.3333333333333317,0.3333333333333317
0.3333333333333333,0.33333333333333165,0.33333333333333165
0.3333333333333333,0.33333333333333176,0.33333333333333176
0.3333333333333333,0.33333333333333154,0.3333333333333316
0.3333333333333333,0.33333333333333154,0.33333333333333154
0.3333333333333333,0.33333333333333154,0.33333333333333154
0.3333333333333333,0.3333333333333315,0.3333333333333315
0.3333333333333333,0.33333333333333154,0.33333333333333154
0.3333333333333333,0.3333333333333316,0.3333333333333316
